dateRequested,dateMailed,dateArrived,dateReplySent,dateReplyArrived,city,state,zipcode,country,region,ziplat,ziplon,distanceFromSF,uspsCenter,uspsCenterState,uspsCenterLat,uspsCenterLon,stickerChoice,lat,lon
2021-06-30 01:15:22,2021-07-12 00:00:00,2021-07-15 00:00:00,,,Merryville,LA,70653,US,NorthAmerica,30.667154,-93.562092,1710,Lafayette,LA,30.2240897,-92.0198427,Blue Floral,30.7544,-93.5405
2021-06-30 01:34:48,2021-07-14 00:00:00,,,,Weslaco,RI,78596,US,NorthAmerica,26.158622,-97.989155,1634,McAllen,TX,26.2043691,-98.230082,Surprise Me,26.1595,-97.9908
2021-06-30 10:02:35,2021-07-14 00:00:00,,,,Toledo,OH,43615,US,NorthAmerica,41.650277,-83.673822,2066,Detroit,MI,42.323988,-83.063023,Surprise Me,41.6528,-83.5379
2021-06-30 13:49:06,2021-08-02 00:00:00,,,,Manville,RI,02838,US,NorthAmerica,41.965257,-71.476374,2677,Providence,RI,41.8387175,-71.4138329,Surprise Me,41.9699,-71.4736
2021-06-30 13:54:19,2021-07-14 00:00:00,,,,Sheridan,CO,80236,US,NorthAmerica,39.651675,-105.039569,945,Denver,CO,39.8317681,-104.6922579,Surprise Me,39.6469,-105.0253
2021-06-30 14:14:02,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Logansport,IN,46947,US,NorthAmerica,40.759919,-86.376113,1926,Indianapolis,IN,39.7683331,-86.1583502,Surprise Me,40.7545,-86.3567
2021-06-30 14:43:05,2021-07-12 00:00:00,,,,Iron Ridge,WI,53035,US,NorthAmerica,43.390641,-88.546919,1806,Indianapolis,IN,39.7683331,-86.1583502,Blue Floral,43.3997,-88.5326
2021-06-30 16:10:36,2021-07-14 00:00:00,,,,Naperville,IL,60564,US,NorthAmerica,41.706073,-88.195394,1828,Fox Valley Aurora,IL,41.7620627,-88.2250103,Surprise Me,41.7508,-88.1535
2021-06-30 17:54:00,2021-07-07 00:00:00,,,,Lincoln,NE,68512,US,NorthAmerica,40.738801,-96.707513,632,Omaha,NE,41.2587459,-95.9383758,Boxes,40.8136,-96.7026
2021-06-30 20:24:35,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Pequea,PA,17565,US,NorthAmerica,39.897702,-76.331027,2458,Harrisburg,PA,40.294191,-76.877622,Surprise Me,39.8882,-76.3672
2021-06-30 21:29:45,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Sierra Vista,AZ,85650,US,NorthAmerica,31.500707,-110.201835,811,Tucson,AZ,32.2228765,-110.9748477,Surprise Me,31.5455,-110.2773
2021-07-01 02:28:44,2021-07-14 00:00:00,,,,Granbury,TX,76048,US,NorthAmerica,32.421697,-97.811051,1435,Fort Worth,TX,32.8267648,-97.3191543,Surprise Me,32.4489,-97.7906
2021-07-01 14:19:23,2021-07-12 00:00:00,,,,Danbury,CT,06811,US,NorthAmerica,41.422586,-73.478364,2584,Westchester,NY,41.0216443,-73.729067,Blue Floral,41.3948,-73.4540
2021-07-01 14:27:35,2021-07-08 00:00:00,,,,Plano,TX,75025,US,NorthAmerica,33.090085,-96.740008,1481,North Texas,TX,32.9550579,-97.0223733,Red Floral,33.0198,-96.6989
2021-07-01 14:31:37,2021-07-07 00:00:00,,,,Gainesville,FL,32607,US,NorthAmerica,29.647414,-82.419109,2352,Jacksonville,FL,30.3321838,-81.655651,Boxes,29.6516,-82.3248
2021-07-01 14:46:39,2021-07-14 00:00:00,,,,Coventry,RI,02816,US,NorthAmerica,41.696499,-71.622662,2674,Providence,RI,41.8387175,-71.4138329,Surprise Me,41.6886,-71.5642
2021-07-01 14:54:41,2021-07-14 00:00:00,,,,Reston,VA,20190,US,NorthAmerica,38.959322,-77.339298,2417,Dulles,VA,39.00074,-77.458761,Surprise Me,38.9586,-77.3570
2021-07-01 15:02:52,2021-07-12 00:00:00,,,,Brooklyn,NY,11229,US,NorthAmerica,40.601293,-73.944493,2566,Brooklyn,NY,40.6637372,-73.8604624,Blue Floral,40.6782,-73.9442
2021-07-01 15:49:42,2021-07-12 00:00:00,,,,Scottsdale,AZ,85251,US,NorthAmerica,33.493513,-111.919239,658,Phoenix,AZ,33.4484367,-112.0741417,Blue Floral,33.4942,-111.9261
2021-07-01 16:00:29,2021-07-14 00:00:00,,,,Johnson City ,TN,37604,US,NorthAmerica,36.299586,-82.383193,2195,Knoxville,TN,35.948205,-84.01306,Surprise Me,36.3134,-82.3535
2021-07-01 16:12:31,2021-07-06 00:00:00,,,,Aguada,PR,00602,US,NorthAmerica,18.361945,-67.175597,3566,San Juan,PR,18.3967,-66.0626,Map,18.3794,-67.1882
2021-07-01 16:38:45,2021-07-06 00:00:00,2021-07-12 00:00:00,,,Port Huron,MI,48060,US,NorthAmerica,42.980388,-82.461014,2115,Metroplex,MI,42.6581037,-83.2890178,Map,42.9709,-82.4249
2021-07-01 17:28:08,2021-07-14 00:00:00,,,,Springfield,OH,45506,US,NorthAmerica,39.907948,-83.836862,2066,Dayton,OH,39.7589478,-84.1916069,Surprise Me,39.9242,-83.8088
2021-07-01 18:14:29,2021-07-14 00:00:00,2021-07-19 00:00:00,,,Mount Juliet ,TN,37122,US,NorthAmerica,36.180589,-86.481794,1971,Nashville,TN,36.1493962,-86.6748792,Surprise Me,36.2001,-86.5186
2021-07-01 20:20:12,2021-07-14 00:00:00,,,,Evansville,IN,47711,US,NorthAmerica,38.015301,-87.536743,1889,Evansville,IN,37.9746722,-87.5675272,Surprise Me,37.9716,-87.5711
2021-07-01 21:12:55,2021-07-12 00:00:00,,,,Ware Shoals,SC,29692,US,NorthAmerica,34.41263,-82.219492,2238,Greenville,SC,34.8039488,-82.3451727,Blue Floral,34.3985,-82.2468
2021-07-01 21:29:55,,,,,Quincy ,IL,62301,US,NorthAmerica,39.931138,-91.385695,1667,Springfield,IL,39.7952826,-89.6243899,Surprise Me,39.9356,-91.4099
2021-07-01 21:50:11,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Miamisburg ,OH,45342,US,NorthAmerica,39.629338,-84.275969,2044,Dayton,OH,39.7589478,-84.1916069,Surprise Me,39.6428,-84.2866
2021-07-01 21:52:41,2021-07-14 00:00:00,,,,Hayward ,CA,94540,US,NorthAmerica,37.680181,-121.921498,19,Oakland,CA,37.806449,-122.299967,Surprise Me,37.6688,-122.0810
2021-07-01 23:13:36,2021-07-14 00:00:00,,,,Hopkins,MN,55343,US,NorthAmerica,44.914372,-93.416254,1573,Minneapolis,MN,44.9772995,-93.2654692,Surprise Me,44.9261,-93.4044
2021-07-01 23:41:16,2021-07-07 00:00:00,,,,Centreville ,VA,20121,US,NorthAmerica,38.811059,-77.463237,2414,Dulles,VA,39.00074,-77.458761,Orange Floral,38.8404,-77.4289
2021-07-02 00:28:43,2021-07-14 00:00:00,,,,Hemingway,SC,29554,US,NorthAmerica,33.70405,-79.381598,2404,Columbia,SC,33.906231,-81.065814,Surprise Me,33.7538,-79.4476
2021-07-02 00:30:04,2021-07-07 00:00:00,2021-07-10 00:00:00,,,Tacoma,WA,98408,US,NorthAmerica,47.197399,-122.446518,654,Tacoma,WA,47.2209964,-122.4734861,Boxes,47.2529,-122.4443
2021-07-02 00:44:31,2021-07-14 00:00:00,,,,Ooltewah,TN,37363,US,NorthAmerica,35.115688,-85.063804,2071,Chattanooga,TN,35.0537688,-85.1876517,Surprise Me,35.0712,-85.0817
2021-07-02 03:09:57,,,,,Warwick,RI,02888,US,NorthAmerica,41.747671,-71.406118,2681,Providence,RI,41.8387175,-71.4138329,Blue Floral,41.7001,-71.4162
2021-07-02 05:25:26,,,,,Glendora,CA,91740,US,NorthAmerica,34.119367,-117.855054,358,Industry,CA,34.013491,-117.971354,Blue Floral,34.1361,-117.8653
2021-07-02 06:21:11,,,,,Glen Head,NY,11545,US,NorthAmerica,40.826321,-73.589365,2583,Western Nassau,NY,40.724704,-73.6456502,Red Floral,40.8354,-73.6237
2021-07-02 06:23:35,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Duluth ,MN,55804,US,NorthAmerica,46.931351,-91.936344,1656,St. Paul,MN,44.9504037,-93.1015026,Surprise Me,46.7867,-92.1005
2021-07-02 07:04:02,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Wenonah,NJ,08090,US,NorthAmerica,39.799077,-75.150692,2519,South Jersey,NJ,39.8621338,-75.0991456,Surprise Me,39.7946,-75.1488
2021-07-02 07:37:46,2021-07-12 00:00:00,2021-07-16 00:00:00,,,Hickory,NC,28601,US,NorthAmerica,35.772393,-81.326659,2260,Greensboro,NC,36.1068965,-79.9823012,Blue Floral,35.7345,-81.3445
2021-07-02 07:44:19,2021-07-14 00:00:00,2021-07-16 00:00:00,,,Moline,IL,61265,US,NorthAmerica,41.482333,-90.493407,1710,Quad Cities,IL,41.5160617,-90.562053,Surprise Me,41.5067,-90.5151
2021-07-02 07:53:46,2021-07-14 00:00:00,,,,Louisville,KY,40258,US,NorthAmerica,38.14627,-85.877927,1983,Louisville,KY,38.2542376,-85.759407,Surprise Me,38.2527,-85.7585
2021-07-02 08:54:24,2021-07-12 00:00:00,,,,Boca Raton ,FL,33428,US,NorthAmerica,26.352906,-80.207938,2576,West Palm Beach,FL,26.715364,-80.0532942,Blue Floral,26.3683,-80.1289
2021-07-02 10:47:20,2021-07-14 00:00:00,,,,New Bern,NC,28561,US,NorthAmerica,35.1084,-77.0446,2503,Fayetteville,NC,35.0558559,-78.8778424,Surprise Me,35.1085,-77.0441
2021-07-02 11:17:23,2021-07-08 00:00:00,,,,New York,NY,10075,US,NorthAmerica,40.773361,-73.956216,2565,New York,NY,42.7930413,-73.9499055,Red Floral,40.7128,-74.0060
2021-07-02 11:38:11,2021-07-14 00:00:00,,,,Overland Park,KS,66212,US,NorthAmerica,38.955565,-94.679875,1498,Kansas City,MO,39.100105,-94.5781416,Surprise Me,38.9822,-94.6708
2021-07-02 12:52:35,2021-07-08 00:00:00,,,,Wichita Falls,TX,76301,US,NorthAmerica,33.905559,-98.479935,1362,Fort Worth,TX,32.8267648,-97.3191543,Red Floral,33.9137,-98.4934
2021-07-02 13:05:54,2021-07-08 00:00:00,,,,Port Huron,MI,48060,US,NorthAmerica,42.980388,-82.461014,2115,Metroplex,MI,42.6581037,-83.2890178,Red Floral,42.9709,-82.4249
2021-07-02 13:28:29,2021-07-14 00:00:00,,,,Jacksonville ,FL,32220,US,NorthAmerica,30.368009,-81.871196,2370,Jacksonville,FL,30.3321838,-81.655651,Surprise Me,30.3322,-81.6557
2021-07-02 13:39:48,2021-07-14 00:00:00,,,,Morganfield,KY,42437,US,NorthAmerica,37.666657,-87.93807,1874,Evansville,IN,37.9746722,-87.5675272,Surprise Me,37.6834,-87.9167
2021-07-02 14:54:49,2021-07-08 00:00:00,,,,Pocahontas,IA,50574,US,NorthAmerica,42.71667,-94.69865,1495,Des Moines,IA,41.5910641,-93.6037149,Red Floral,42.7355,-94.6691
2021-07-02 15:18:34,2021-07-12 00:00:00,,,,Queens Village,NY,11429,US,NorthAmerica,40.709766,-73.738653,2578,Queens,NY,40.781662,-73.8367022,Blue Floral,40.7157,-73.7419
2021-07-02 17:42:27,2021-07-14 00:00:00,,,,Mishawaka,IN,46544,US,NorthAmerica,41.615082,-86.14782,1930,South Bend,IN,41.6833813,-86.2500066,Surprise Me,41.6620,-86.1586
2021-07-02 18:27:34,2021-07-12 00:00:00,2021-07-15 00:00:00,07/20/2021,07/23/2021,Brownwood,TX,76801,US,NorthAmerica,31.748303,-99.032891,1390,Abilene,TX,32.44645,-99.7475905,Blue Floral,31.7093,-98.9912
2021-07-02 19:08:50,2021-07-12 00:00:00,,,,Pulaski ,VA,24301,US,NorthAmerica,37.06771,-80.810743,2267,Roanoke,VA,37.2784543,-79.9339832,Blue Floral,37.0479,-80.7798
2021-07-02 19:37:57,2021-07-12 00:00:00,2021-07-16 00:00:00,,,Hobbs,NM,88240,US,NorthAmerica,32.703782,-103.485066,1140,Lubbock,TX,33.5635206,-101.879336,Blue Floral,32.7026,-103.1360
2021-07-02 19:48:13,,,,,Louisville ,KY ,40229,US,NorthAmerica,38.089498,-85.653882,1983,Lubbock,TX,33.5635206,-101.879336,Surprise Me,38.2527,-85.7585
2021-07-02 19:53:30,2021-07-14 00:00:00,2021-07-19 00:00:00,,,Valdosta ,GA,31602,US,NorthAmerica,30.868774,-83.342695,2267,Tallahassee,FL,30.4380832,-84.2809332,Surprise Me,30.8327,-83.2785
2021-07-02 20:01:21,2021-07-14 00:00:00,,,,Vancouver,WA,98663,US,NorthAmerica,45.657396,-122.662726,542,Portland,OR,45.5745309,-122.5932357,Surprise Me,45.6280,-122.6739
2021-07-02 20:25:41,2021-07-14 00:00:00,,,,Micanopy,FL,32667,US,NorthAmerica,29.513704,-82.304844,2359,Jacksonville,FL,30.3321838,-81.655651,Surprise Me,29.5047,-82.2798
2021-07-02 20:28:38,2021-07-14 00:00:00,2021-07-19 00:00:00,,,Huntington ,WV,25704,US,NorthAmerica,38.30761,-82.487363,2156,Charleston,WV,38.312087,-81.710456,Surprise Me,38.4192,-82.4452
2021-07-02 20:36:46,2021-07-14 00:00:00,,,,Brandywine ,MD,20613,US,NorthAmerica,38.671168,-76.805304,2448,Southern Maryland,MD,38.881318,-76.850687,Surprise Me,38.6968,-76.8477
2021-07-02 20:39:08,2021-07-08 00:00:00,2021-07-13 00:00:00,,,Clearwater,FL,33755,US,NorthAmerica,27.979914,-82.780506,2377,Manasota,FL,27.403583,-82.543791,Red Floral,27.9659,-82.8001
2021-07-02 20:43:24,2021-07-14 00:00:00,,,,Palmer ,TX,75152,US,NorthAmerica,32.439871,-96.678051,1496,Dallas,TX,32.7762719,-96.7968559,Surprise Me,32.4313,-96.6678
2021-07-02 20:46:50,2021-07-14 00:00:00,,,,Cambridge ,OH,43725,US,NorthAmerica,40.044987,-81.58933,2181,Columbus,OH,39.9622601,-83.0007065,Surprise Me,40.0312,-81.5885
2021-07-02 21:09:24,2021-07-14 00:00:00,,,,Knoxville ,TN,37909,US,NorthAmerica,35.947567,-84.021418,2116,Knoxville,TN,35.948205,-84.01306,Surprise Me,35.9606,-83.9207
2021-07-02 21:10:27,2021-07-12 00:00:00,,,,Lima,OH,45805,US,NorthAmerica,40.727948,-84.164879,2043,Columbus,OH,39.9622601,-83.0007065,Blue Floral,40.7426,-84.1052
2021-07-02 21:11:18,2021-07-08 00:00:00,,,,Falls Church ,VA,22041,US,NorthAmerica,38.849321,-77.141472,2428,Northern,VA,38.873644,-77.2355603,Red Floral,38.8823,-77.1711
2021-07-02 21:14:29,2021-07-14 00:00:00,,,,Maynardville,TN,37807,US,NorthAmerica,36.259656,-83.82599,2117,Knoxville,TN,35.948205,-84.01306,Surprise Me,36.2506,-83.7974
2021-07-02 21:17:02,2021-07-12 00:00:00,,,,Mackay,Qld,0,Australia,Australia,0,0,7016,,,,,Blue Floral,-21.1434,149.1868
2021-07-02 21:17:57,2021-07-14 00:00:00,,,,Buffalo,NY,14211,US,NorthAmerica,42.906731,-78.819891,2294,Buffalo,NY,42.8849535,-78.8265195,Surprise Me,42.8864,-78.8784
2021-07-02 21:18:22,2021-07-14 00:00:00,,,,Wurtsboro ,NY,12790,US,NorthAmerica,41.5884894,-74.50595606,2529,Mid-Hudson,NY,41.513642,-74.113819,Surprise Me,41.5768,-74.4871
2021-07-02 21:18:26,2021-07-12 00:00:00,2021-07-21 00:00:00,,,Jackson ,KY,41339,US,NorthAmerica,37.506632,-83.28304,2119,Lexington,KY,38.0464066,-84.4970393,Blue Floral,37.5531,-83.3835
2021-07-02 21:23:25,2021-07-14 00:00:00,2021-07-19 00:00:00,,,Tyler,TX,75707,US,NorthAmerica,32.301709,-95.177976,1572,North Texas,TX,32.9550579,-97.0223733,Surprise Me,32.3513,-95.3011
2021-07-02 21:25:30,2021-07-14 00:00:00,,,,Ashdown ,AR,71822,US,NorthAmerica,33.663095,-94.156267,1597,Shreveport,LA,32.5221828,-93.7651944,Surprise Me,33.6743,-94.1313
2021-07-02 21:26:10,2021-07-07 00:00:00,,,,Corpus Christi ,TX,78410,US,NorthAmerica,27.838247,-97.596306,1601,Corpus Christi,TX,27.7477253,-97.4014129,Boxes,27.8006,-97.3964
2021-07-02 21:30:31,2021-07-12 00:00:00,2021-07-15 00:00:00,,,Altamonte Springs ,FL,32714,US,NorthAmerica,28.662553,-81.411702,2432,Orlando,FL,28.413625,-81.330841,Blue Floral,28.6611,-81.3656
2021-07-02 21:35:03,2021-07-14 00:00:00,,,,Jacksonville,NC,28540,US,NorthAmerica,34.754982,-77.503794,2491,Fayetteville,NC,35.0558559,-78.8778424,Surprise Me,34.7541,-77.4302
2021-07-02 21:38:52,2021-07-14 00:00:00,,,,Gulf Shores ,AL,36542,US,NorthAmerica,30.269654,-87.750627,2042,Mobile,AL,30.6943566,-88.0430541,Surprise Me,30.2460,-87.7008
2021-07-02 21:52:57,2021-07-14 00:00:00,,,,Sacramento,CA,95838,US,NorthAmerica,38.645723,-121.445254,74,Sacramento,CA,38.5723865,-121.568224,Surprise Me,38.5816,-121.4944
2021-07-02 21:55:43,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Joplin,MO,64804,US,NorthAmerica,37.021691,-94.510899,1526,Springfield,MO,37.2166779,-93.2920373,Surprise Me,37.0842,-94.5133
2021-07-02 22:03:39,2021-07-12 00:00:00,,,,Appleton,WI,54915,US,NorthAmerica,44.243351,-88.355904,1814,Milwaukee,WI,43.0349931,-87.922497,Blue Floral,44.2619,-88.4154
2021-07-02 22:09:31,2021-07-08 00:00:00,,,,Orlando,FL,32820,US,NorthAmerica,28.576844,-81.139725,2437,Orlando,FL,28.413625,-81.330841,Red Floral,28.5384,-81.3789
2021-07-02 22:25:44,2021-07-14 00:00:00,,,,Clarkson,KY,42726,US,NorthAmerica,37.425282,-86.141054,1968,Louisville,KY,38.2542376,-85.759407,Surprise Me,37.4953,-86.2214
2021-07-02 22:39:14,2021-07-14 00:00:00,,,,Eunice,LA,70535,US,NorthAmerica,30.463256,-92.420164,1779,Lafayette,LA,30.2240897,-92.0198427,Surprise Me,30.4944,-92.4176
2021-07-02 22:45:02,2021-07-14 00:00:00,,,,Syracuse ,NY,13208,US,NorthAmerica,43.078768,-76.14523,2430,Syracuse,NY,43.1211708,-76.1311178,Surprise Me,43.0481,-76.1474
2021-07-02 22:46:58,2021-07-07 00:00:00,,,,Waterloo ,IA,50702,US,NorthAmerica,42.461479,-92.313749,1612,Waterloo,IA,42.4979693,-92.3329637,Orange Floral,42.4928,-92.3426
2021-07-02 22:57:22,2021-07-12 00:00:00,2021-07-17 00:00:00,,,Cumming,GA,30041,US,NorthAmerica,34.204626,-84.100357,2139,North Metro GA,GA,32.375496,-82.135751,Blue Floral,34.2073,-84.1402
2021-07-02 23:14:09,2021-07-14 00:00:00,,,,Portage,IN,46368,US,NorthAmerica,41.59082,-87.180707,1878,Gary,IN,41.6021292,-87.3371372,Surprise Me,41.5759,-87.1761
2021-07-02 23:21:44,2021-07-08 00:00:00,,,,Booneville ,MS,38829,US,NorthAmerica,34.650609,-88.527209,1889,Memphis,TN,35.131994,-90.0564307,Red Floral,34.6582,-88.5667
2021-07-02 23:45:32,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Calimesa,CA,92320,US,NorthAmerica,33.990372,-117.052255,397,San Bernardino,CA,34.0573827,-117.1856247,Surprise Me,34.0039,-117.0620
2021-07-03 00:08:54,2021-07-14 00:00:00,,,,Akron,OH,44320,US,NorthAmerica,41.07314,-81.582414,2174,Akron,OH,41.083064,-81.518485,Surprise Me,41.0814,-81.5190
2021-07-03 00:10:33,2021-07-14 00:00:00,,,,Trout Run,PA,17771,US,NorthAmerica,41.437285,-77.035516,2385,Harrisburg,PA,40.294191,-76.877622,Surprise Me,41.3857,-77.0552
2021-07-03 00:23:36,2021-07-06 00:00:00,2021-07-12 00:00:00,,,Gaithersburg ,MD,20877,US,NorthAmerica,39.140749,-77.19206,2423,Suburban Maryland,MD,39.1200935,-77.181295,Map,39.1440,-77.2016
2021-07-03 00:30:49,2021-07-12 00:00:00,2021-07-15 00:00:00,,,Arlington,TX,76014,US,NorthAmerica,32.692105,-97.086517,1465,Fort Worth,TX,32.8267648,-97.3191543,Blue Floral,32.7357,-97.1081
2021-07-03 00:39:27,2021-07-06 00:00:00,,,,St. Petersburg ,FL,33705,US,NorthAmerica,27.734491,-82.643403,2392,Manasota,FL,27.403583,-82.543791,Map,27.7676,-82.6403
2021-07-03 00:41:11,2021-07-08 00:00:00,,,,St. Petersburg ,FL,33702,US,NorthAmerica,27.846613,-82.62869,2392,Manasota,FL,27.403583,-82.543791,Red Floral,27.7676,-82.6403
2021-07-03 01:03:58,2021-07-12 00:00:00,,,,New Haven,MI,48048,US,NorthAmerica,42.745747,-82.79587,2097,Metroplex,MI,42.6581037,-83.2890178,Blue Floral,42.7295,-82.8013
2021-07-03 01:53:33,2021-07-14 00:00:00,,,,Virginia,MN,55792,US,NorthAmerica,47.597028,-92.479684,1647,St. Paul,MN,44.9504037,-93.1015026,Surprise Me,47.5233,-92.5366
2021-07-03 03:04:28,2021-07-14 00:00:00,,,,Brownsville,KY,42210,US,NorthAmerica,37.206633,-86.252409,1970,Nashville,TN,36.1493962,-86.6748792,Surprise Me,37.1925,-86.2678
2021-07-03 03:04:57,2021-07-14 00:00:00,,,,Gaston,SC,29053,US,NorthAmerica,33.827544,-81.090963,2313,Columbia,SC,33.906231,-81.065814,Surprise Me,33.8171,-81.1009
2021-07-03 03:38:17,2021-07-12 00:00:00,2021-07-15 00:00:00,,,Kingsport ,TN,37660,US,NorthAmerica,36.52686,-82.571968,2180,Knoxville,TN,35.948205,-84.01306,Blue Floral,36.5484,-82.5618
2021-07-03 03:56:55,2021-07-14 00:00:00,,,,Hudson,FL,34667,US,NorthAmerica,28.391424,-82.662659,2370,Tampa,FL,27.9436224,-82.4389468,Surprise Me,28.3644,-82.6934
2021-07-03 04:32:37,2021-07-14 00:00:00,2021-07-19 00:00:00,,,Aztec,NM,87410,US,NorthAmerica,36.868277,-107.882308,793,Albuquerque,NM,35.0841034,-106.6509851,Surprise Me,36.8222,-107.9928
2021-07-03 04:55:12,2021-07-12 00:00:00,,,,Penhook,VA,24137,US,NorthAmerica,36.927552,-79.657504,2328,Roanoke,VA,37.2784543,-79.9339832,Blue Floral,36.9824,-79.6281
2021-07-03 04:55:52,2021-07-14 00:00:00,,,,Penhook,VA,24137,US,NorthAmerica,36.927552,-79.657504,2328,Roanoke,VA,37.2784543,-79.9339832,Surprise Me,36.9824,-79.6281
2021-07-03 05:10:13,2021-07-07 00:00:00,,,,Somerset,KY,42501,US,NorthAmerica,37.056193,-84.450902,2060,Knoxville,TN,35.948205,-84.01306,Boxes,37.0920,-84.6041
2021-07-03 05:14:48,,,,,Thonotosassa ,FL,33592,US,NorthAmerica,28.101871,-82.283236,2401,Tampa,FL,27.9436224,-82.4389468,Blue Floral,28.0614,-82.3023
2021-07-03 06:01:21,2021-07-14 00:00:00,2021-07-17 00:00:00,,,Bloomfield,NJ,07003,US,NorthAmerica,40.809128,-74.187155,2554,Kearny,NJ,40.7684342,-74.1454214,Surprise Me,40.8068,-74.1854
2021-07-03 06:07:34,2021-07-14 00:00:00,,,,Kensington ,CT,06037,US,NorthAmerica,41.605477,-72.778459,2430,Hartford,CT,41.789872,-72.661822,Surprise Me,41.6354,-72.7687
2021-07-03 06:17:43,2021-07-07 00:00:00,2021-07-13 00:00:00,,,Yorktown ,NY,10598,US,NorthAmerica,41.288223,-73.792203,2567,Westchester,NY,41.0216443,-73.729067,Boxes,41.2626,-73.8184
2021-07-03 06:36:38,2021-07-12 00:00:00,,,,Hamilton ,NJ,08619,US,NorthAmerica,40.242301,-74.696408,2539,Trenton,NJ,40.280531,-74.712018,Blue Floral,40.2115,-74.6797
2021-07-03 06:36:39,2021-07-08 00:00:00,,,,Saint George ,SC,29477,US,NorthAmerica,33.163169,-80.56521,2355,Charleston,SC,32.7876012,-79.9402728,Red Floral,33.1860,-80.5757
2021-07-03 06:44:49,2021-07-14 00:00:00,,,,Indianapolis ,IN,46224,US,NorthAmerica,39.795413,-86.25689,1944,Indianapolis,IN,39.7683331,-86.1583502,Surprise Me,39.7684,-86.1581
2021-07-03 06:51:20,2021-07-14 00:00:00,,,,Eugene,OR,97402,US,NorthAmerica,44.047736,-123.230905,434,Eugene,OR,44.0505054,-123.0950506,Surprise Me,44.0521,-123.0868
2021-07-03 07:00:25,2021-07-14 00:00:00,,,,Hilliard,FL,32046,US,NorthAmerica,30.701206,-81.916595,2346,Jacksonville,FL,30.3321838,-81.655651,Surprise Me,30.6911,-81.9173
2021-07-03 07:10:15,2021-07-12 00:00:00,,,,Kenosha,WI,53144,US,NorthAmerica,42.622122,-87.920178,1842,Milwaukee,WI,43.0349931,-87.922497,Blue Floral,42.5847,-87.8212
2021-07-03 07:21:42,,,,,Penhook,VA,24137,US,NorthAmerica,36.927552,-79.657504,2328,Charleston,WV,38.312087,-81.710456,Surprise Me,36.9824,-79.6281
2021-07-03 07:27:40,2021-07-07 00:00:00,,,,Pleasant Plain,OH,45162,US,NorthAmerica,39.269737,-84.074728,2057,Cincinnati,OH,39.1014537,-84.5124602,Orange Floral,39.2795,-84.1122
2021-07-03 07:33:05,2021-07-08 00:00:00,,,,Hannacroix ,NY ,12087,US,NorthAmerica,42.43225,-73.892894,2549,Albany,NY,42.701036,-73.878702,Red Floral,42.4290,-73.8093
2021-07-03 08:12:18,2021-07-12 00:00:00,,,,N Charleston ,SC,29406,US,NorthAmerica,32.937267,-80.035245,2393,Charleston,SC,32.7876012,-79.9402728,Blue Floral,32.8771,-80.0131
2021-07-03 08:15:03,2021-07-14 00:00:00,,,,Brooklyn,NY,11236,US,NorthAmerica,40.639413,-73.900664,2566,Brooklyn,NY,40.6637372,-73.8604624,Surprise Me,40.6782,-73.9442
2021-07-03 08:32:49,2021-07-12 00:00:00,,,,Elkridge,MD,21075,US,NorthAmerica,39.204096,-76.74936,2446,Linthicum,MD,39.2096459,-76.67805,Blue Floral,39.1979,-76.7625
2021-07-03 09:02:14,2021-07-12 00:00:00,2021-07-15 00:00:00,,,Jim Thorpe,PA,18229,US,NorthAmerica,40.931094,-75.673779,2474,Lehigh Valley,PA,40.673418,-75.366083,Blue Floral,40.8759,-75.7324
2021-07-03 09:27:20,2021-07-12 00:00:00,,,,Marlette,MI,48453,US,NorthAmerica,43.348144,-83.032572,2080,Metroplex,MI,42.6581037,-83.2890178,Blue Floral,43.3270,-83.0802
2021-07-03 09:34:13,2021-07-14 00:00:00,,,,Hart,MI,49420,US,NorthAmerica,43.719985,-86.282313,1915,Grand Rapids,MI,42.9632405,-85.6678639,Surprise Me,43.6983,-86.3640
2021-07-03 09:44:01,2021-07-14 00:00:00,,,,Seminole,OK,74868,US,NorthAmerica,35.278531,-96.644613,1436,Oklahoma City,OK,35.4729886,-97.5170536,Surprise Me,35.2245,-96.6706
2021-07-03 09:45:58,2021-07-12 00:00:00,,,,Madisonville ,KY,42431,US,NorthAmerica,37.334473,-87.481387,1901,Evansville,IN,37.9746722,-87.5675272,Blue Floral,37.3281,-87.4989
2021-07-03 09:51:22,2021-07-12 00:00:00,,,,Delaware,OH,43015,US,NorthAmerica,40.297786,-83.060181,2101,Columbus,OH,39.9622601,-83.0007065,Blue Floral,40.2987,-83.0680
2021-07-03 10:26:58,2021-07-14 00:00:00,,,,Leamington Spa ,Warwickshire ,07453203493,UK,Europe,0,0,5273,,,,,Surprise Me,52.2852,-1.5201
2021-07-03 10:55:52,2021-07-14 00:00:00,,,,Woodburn,OR,97071,US,NorthAmerica,45.134191,-122.826487,509,Portland,OR,45.5745309,-122.5932357,Surprise Me,45.1437,-122.8554
